"","site_name","cluster_ID","cluster_location","cluster_location_time","lat","lon","site_comments","sample_ID","start_time","collection_time_zone","collection_date","year","season","month","sample_comments","d2H","d18O","d2H_analytical_sd","d18O_analytical_sd","source","project_ID","d_ex","county","state","elevation","cluster_number","modality"
"3646","Walmart","5","San Marcos","San Marcos",29.883247,-97.91368,NA,"20-141_San Marcos Tap 030",NA,-6,"13-02-20 19:45",2020,"winter","february","Mens Restroom sink",-20.33036399,-3.402620481,0.203551426,0.032619159,"SPATIAL","p225",6.890599858,"Hays","Texas",181,2,"Multi"
"3647","Iconic Village Apartments 100 Building","5","San Marcos","San Marcos",29.896686,-97.941898,NA,"20-141_San Marcos Tap 014",NA,-6,"13-02-20 20:00",2020,"winter","february","bathroom sink",-22.34896641,-3.812149067,0.155356815,0.013964946,"SPATIAL","p225",8.148226126,"Hays","Texas",204,1,"Multi"
"3648","Aaron Village Townhome","17","State College","State College",40.80284,-77.896498,NA,"20-070_SC30",NA,-5,"14-02-20 9:10",2020,"winter","february",NA,-59.34511189,-9.117970113,0.17528307,0.016197191,"SPATIAL","p225",13.59864901,"Centre","Pennsylvania",386,1,"Uni"
"3649","The Comfort Inn & Suites","5","San Marcos","San Marcos",29.869097,-97.937484,NA,"20-141_San Marcos Tap 003",NA,-6,"14-02-20 9:26",2020,"winter","february",NA,-20.44342107,-3.412926382,0.087701843,0.031764949,"SPATIAL","p225",6.859989986,"Hays","Texas",188,2,"Multi"
"3650","Englebrook Apartments","5","San Marcos","San Marcos",29.88208,-97.93999,NA,"20-141_San Marcos Tap 008",NA,-6,"14-02-20 9:30",2020,"winter","february","kitchen sink",-20.09345671,-3.381589356,0.151337695,0.026040163,"SPATIAL","p225",6.959258138,"Hays","Texas",194,2,"Multi"
"3651","San Marcos DMV","5","San Marcos","San Marcos",29.890253,-97.913668,NA,"20-141_San Marcos Tap 004",NA,-6,"14-02-20 9:39",2020,"winter","february",NA,-20.33522861,-3.385065266,0.150234496,0.022102886,"SPATIAL","p225",6.745293518,"Hays","Texas",181,2,"Multi"
"3652","Mochas and Javas in HEB","5","San Marcos","San Marcos",29.887296,-97.926334,NA,"20-141_San Marcos Tap 012",NA,-6,"14-02-20 9:40",2020,"winter","february","restraunt sink",-20.064325,-3.400754029,0.130269423,0.02268268,"SPATIAL","p225",7.141707232,"Hays","Texas",181,2,"Multi"
"3653","Texas State University Comal Building","5","San Marcos","San Marcos",29.8893376,-97.9408836,NA,"20-141_San Marcos Tap 011",NA,-6,"14-02-20 12:00",2020,"winter","february","Restroom sink",-24.22687531,-4.252999616,0.219035511,0.04886525,"SPATIAL","p225",9.797121618,"Hays","Texas",194,1,"Multi"
"3654","Walmart east","10","Flagstaff","Flagstaff",35.1996154,-111.6144629,NA,"20-070_FLG_TW_2020_023",NA,-7,"14-02-20 18:38",2020,"winter","february",NA,-78.11487318,-10.12956399,0.111687129,0.045811026,"SPATIAL","p225",2.92163874,"Coconino","Arizona",2075,1,"Uni"
"3655","Marlins Cafe","22","Bellingham","Bellingham",48.746561,-122.468093,NA,"20-070_BEL23",NA,-8,"15-02-20 9:18",2020,"winter","february",NA,-67.55013987,-8.983921511,0.057175521,0.007840875,"SPATIAL","p225",4.321232218,NA,NA,51,2,"Multi"
"3656","Tiny Lions","19","Ann Arbor","Ann Arbor",42.287292,-83.833889,NA,"20-070_CG-16",NA,-5,"15-02-20 10:50",2020,"winter","february",NA,-55.8819198,-7.992818927,0.208579917,0.062686255,"SPATIAL","p225",8.060631616,"Washtenaw","Michigan",270,1,"Multi"
"3657","Cynthias house","19","Ann Arbor","Ann Arbor",42.274128,-83.753003,NA,"20-070_CG-17",NA,-5,"15-02-20 14:10",2020,"winter","february",NA,-53.973044,-7.2266335,0.348937784,0.058178418,"SPATIAL","p225",3.840024,"Washtenaw","Michigan",270,2,"Multi"
"3658","242 Community Center","19","Ann Arbor","Ann Arbor",42.276064,-83.801759,NA,"20-070_CG-18",NA,-5,"16-02-20 10:50",2020,"winter","february",NA,-56.51141544,-8.273037733,0.165630409,0.02478584,"SPATIAL","p225",9.672886424,"Washtenaw","Michigan",301,1,"Multi"
"3659","Lawrence 06","14","Lawrence","Lawrence",38.926549,-95.263808,NA,"20-070_LFK6",NA,-6,"16-02-20 16:00",2020,"winter","february",NA,-25.76436849,-4.024084846,0.128752022,0.023298841,"SPATIAL","p225",6.428310278,"Douglas","Kansas",263,1,"Multi"
"3660","Lawrence 07","14","Lawrence","Lawrence",38.942352,-95.243137,NA,"20-070_LFK7",NA,-6,"16-02-20 16:15",2020,"winter","february",NA,-29.94717126,-4.59759742,0.145541256,0.023333175,"SPATIAL","p225",6.8336081,"Douglas","Kansas",276,1,"Multi"
"3661","Mall","10","Flagstaff","Flagstaff",35.2235208,-111.5805619,NA,"20-070_FLG_TW_2020_013",NA,-7,"16-02-20 17:24",2020,"winter","february",NA,-86.86032368,-11.94646643,0.219408262,0.053097882,"SPATIAL","p225",8.71140776,"Coconino","Arizona",2145,1,"Uni"
"3662","Lawrence 20","14","Lawrence","Lawrence",38.949823,-95.232613,NA,"20-070_LFK20",NA,-6,"17-02-20 9:20",2020,"winter","february",NA,-41.31218409,-6.080275574,0.088812578,0.015801195,"SPATIAL","p225",7.330020502,"Douglas","Kansas",276,2,"Multi"
"3663","Room 312 A Eagle Hall Bathroom","20","La Crosse","LaCrosse",43.81804,-91.23418,NA,"20-070_UWL-035",NA,-6,"17-02-20 12:37",2020,"winter","february",NA,-57.66904506,-8.525165406,0.311650063,0.057894128,"SPATIAL","p225",10.53227819,"La Crosse","Wisconsin",214,1,"Uni"
"3664","Aidans apartment","20","La Crosse","LaCrosse",43.81403,-91.24319,NA,"20-070_UWL-010",NA,-6,"17-02-20 14:33",2020,"winter","february",NA,-58.92444357,-8.66174,0.360893448,0.059455089,"SPATIAL","p225",10.36947643,"La Crosse","Wisconsin",193,1,"Uni"
"3665","Doras kitchen sink","20","La Crosse","LaCrosse",43.816912,-91.25378,NA,"20-070_UWL-029",NA,-6,"17-02-20 14:41",2020,"winter","february",NA,-59.36121022,-8.740351163,0.724450613,0.097235409,"SPATIAL","p225",10.56159908,"Houston","Minnesota",193,1,"Uni"
"3666","North University Building","19","Ann Arbor","Ann Arbor",42.277587,-83.735719,NA,"20-070_PA-01",NA,-5,"17-02-20 15:20",2020,"winter","february",NA,-56.64026835,-8.303444255,0.226313441,0.044268636,"SPATIAL","p225",9.78728569,"Washtenaw","Michigan",261,1,"Multi"
"3667","Drakes apartment","19","Ann Arbor","Ann Arbor",42.258593,-83.674173,NA,"20-070_PA-04",NA,-5,"17-02-20 16:30",2020,"winter","february",NA,-54.7283346,-7.239062358,0.082552245,0.009186189,"SPATIAL","p225",3.184164264,"Washtenaw","Michigan",249,2,"Multi"
"3668","Tessas kitchen sink","20","La Crosse","LaCrosse",43.8186,-91.2375,NA,"20-070_UWL-001",NA,-6,"17-02-20 16:30",2020,"winter","february",NA,-58.74568454,-8.533725771,0.232576552,0.035309908,"SPATIAL","p225",9.524121628,"La Crosse","Wisconsin",214,1,"Uni"
"3669","CLaSP building","19","Ann Arbor","Ann Arbor",42.294261,-83.71147,NA,"20-070_CG-19",NA,-5,"17-02-20 16:41",2020,"winter","february",NA,-56.38276975,-8.241808777,0.116825981,0.029772978,"SPATIAL","p225",9.551700466,"Washtenaw","Michigan",265,1,"Multi"
"3670","Aidans friends apartment","20","La Crosse","LaCrosse",43.81876,-91.23735,NA,"20-070_UWL-015",NA,-6,"17-02-20 17:21",2020,"winter","february",NA,-58.12295761,-8.539532703,0.193393445,0.073148101,"SPATIAL","p225",10.19330401,"La Crosse","Wisconsin",214,1,"Uni"
"3671","Dereks apartment","19","Ann Arbor","Ann Arbor",42.26714,-83.769923,NA,"20-070_PA-12",NA,-5,"17-02-20 18:00",2020,"winter","february",NA,-56.55952202,-8.261288676,0.060252666,0.026951906,"SPATIAL","p225",9.530787388,"Washtenaw","Michigan",290,1,"Multi"
"3672","Tylers house","19","Ann Arbor","Ann Arbor",42.277094,-83.788955,NA,"20-070_PA-05",NA,-5,"17-02-20 18:00",2020,"winter","february",NA,-56.47560116,-8.234452298,0.120165969,0.030345013,"SPATIAL","p225",9.400017224,"Washtenaw","Michigan",301,1,"Multi"
"3673","Lawrence 08","14","Lawrence","Lawrence",38.971465,-95.236393,NA,"20-070_LFK8",NA,-6,"17-02-20 18:30",2020,"winter","february",NA,-38.83508391,-5.767971029,0.125100507,0.014197793,"SPATIAL","p225",7.308684322,"Douglas","Kansas",272,2,"Multi"
"3674","Phoebes apartment","19","Ann Arbor","Ann Arbor",42.261339,-83.739499,NA,"20-070_PA-02",NA,-5,"17-02-20 20:00",2020,"winter","february",NA,-56.83297195,-8.290267493,0.118312948,0.028434862,"SPATIAL","p225",9.489167994,"Washtenaw","Michigan",261,1,"Multi"
"3675","Lawrence 09","14","Lawrence","Lawrence",38.970317,-95.236241,NA,"20-070_LFK9",NA,-6,"17-02-20 21:25",2020,"winter","february",NA,-38.85006784,-5.759837748,0.061570161,0.030227697,"SPATIAL","p225",7.228634144,"Douglas","Kansas",272,2,"Multi"
"3676","Lawrence 10","14","Lawrence","Lawrence",38.967686,-95.235472,NA,"20-070_LFK10",NA,-6,"17-02-20 23:45",2020,"winter","february",NA,-38.92888255,-5.765173704,0.110257592,0.039790568,"SPATIAL","p225",7.192507082,"Douglas","Kansas",272,2,"Multi"
"3677","Kwik Trip No624","20","La Crosse","LaCrosse",43.85194,-91.225243,NA,"20-070_UWL-027",NA,-6,"18-02-20 9:15",2020,"winter","february",NA,-57.92752082,-8.540834539,0.119489069,0.022012435,"SPATIAL","p225",10.39915549,"La Crosse","Wisconsin",208,1,"Uni"
"3678","Isaiahs House","20","La Crosse","LaCrosse",43.814999,-91.255333,NA,"20-070_UWL-037",NA,-6,"18-02-20 9:30",2020,"winter","february",NA,-58.55740294,-8.692168981,0.644264454,0.117966889,"SPATIAL","p225",10.97994891,"Houston","Minnesota",193,1,"Uni"
"3679","Bodies in Balance","10","Flagstaff","Flagstaff",35.2027467,-111.6503134,NA,"20-070_FLG_TW_2020_010",NA,-7,"18-02-20 13:28",2020,"winter","february",NA,-80.30041563,-10.7894976,0.133478521,0.037451298,"SPATIAL","p225",6.01556517,"Coconino","Arizona",2121,1,"Uni"
"3680","Murphy library basement","20","La Crosse","LaCrosse",43.815685,-91.231772,NA,"20-070_UWL-018",NA,-6,"18-02-20 13:56",2020,"winter","february",NA,-59.49082843,-8.872846906,0.131736658,0.015880565,"SPATIAL","p225",11.49194682,"La Crosse","Wisconsin",214,1,"Uni"
"3681","Frehner Museum","12","Cedar City","Cedar City",37.6743,-113.0674,NA,"20-141_CCUT-001",NA,-7,"18-02-20 14:10",2020,"winter","february",NA,-102.1014746,-14.05670905,0.093456615,0.027449651,"SPATIAL","p225",10.3521978,"Iron","Utah",1783,1,"Uni"
"3682","Walmart west","10","Flagstaff","Flagstaff",35.1764842,-111.6643376,NA,"20-070_FLG_TW_2020_026",NA,-7,"18-02-20 15:14",2020,"winter","february",NA,-85.65673213,-12.00231437,0.227674638,0.05878056,"SPATIAL","p225",10.36178283,"Coconino","Arizona",2142,1,"Uni"
"3683","Marine Credit Union Head Office","20","La Crosse","LaCrosse",43.829136,-91.244445,NA,"20-070_UWL-025",NA,-6,"18-02-20 17:15",2020,"winter","february",NA,-58.76666676,-8.716298252,0.144439386,0.038105733,"SPATIAL","p225",10.96371926,"La Crosse","Wisconsin",190,1,"Uni"
"3684","Wimberly Hall","20","La Crosse","LaCrosse",43.8165,-91.2308,NA,"20-070_UWL-011",NA,-6,"18-02-20 17:20",2020,"winter","february",NA,-59.22283059,-8.755607892,0.373188614,0.064967246,"SPATIAL","p225",10.82203255,"La Crosse","Wisconsin",214,1,"Uni"
"3685","Sarahs apartment","19","Ann Arbor","Ann Arbor",42.250444,-83.754918,NA,"20-070_PA-07",NA,-5,"18-02-20 17:40",2020,"winter","february",NA,-56.68520613,-8.236885846,0.168501038,0.061402525,"SPATIAL","p225",9.209880638,"Washtenaw","Michigan",271,1,"Multi"
"3686","Courtneys Apt Kitchen Sink","20","La Crosse","LaCrosse",43.813888,-91.241667,NA,"20-070_UWL-017",NA,-6,"18-02-20 18:26",2020,"winter","february",NA,-58.67749111,-8.571282567,0.277634521,0.045389984,"SPATIAL","p225",9.892769426,"La Crosse","Wisconsin",214,1,"Uni"
"3687","Mens Bathroom at Kwik Trip 383","20","La Crosse","LaCrosse",43.8875,-91.2195,NA,"20-070_UWL-003",NA,-6,"18-02-20 19:51",2020,"winter","february",NA,-60.3692794,-9.002489218,0.288764628,0.083655146,"SPATIAL","p225",11.65063434,"La Crosse","Wisconsin",245,1,"Uni"
"3688","Naomis house","19","Ann Arbor","Ann Arbor",42.272862,-83.759836,NA,"20-070_PA-09",NA,-5,"18-02-20 20:00",2020,"winter","february",NA,-56.55558609,-8.225823153,0.065082411,0.021510901,"SPATIAL","p225",9.250999134,"Washtenaw","Michigan",270,1,"Multi"
"3689","Dresbach Rest Stop","20","La Crosse","LaCrosse",43.8579,-91.2706,NA,"20-070_UWL-014",NA,-6,"18-02-20 20:09",2020,"winter","february",NA,-59.45910244,-9.104415634,0.361880528,0.062767132,"SPATIAL","p225",13.37622263,"La Crosse","Wisconsin",191,1,"Uni"
"3690","WisDot Rest Stop","20","La Crosse","LaCrosse",43.8594,-91.3045,NA,"20-070_UWL-005",NA,-6,"18-02-20 20:23",2020,"winter","february",NA,-60.53735404,-9.050511392,0.202933797,0.021809759,"SPATIAL","p225",11.8667371,"Winona","Minnesota",229,1,"Uni"
"3691","Ali and Brads Apt","20","La Crosse","LaCrosse",43.895,-91.2297,NA,"20-070_UWL-008",NA,-6,"18-02-20 21:45",2020,"winter","february",NA,-61.08577949,-9.108076528,0.552965638,0.072222844,"SPATIAL","p225",11.77883273,"La Crosse","Wisconsin",216,1,"Uni"
"3692","PSSC 2nd Floor Womens Bathroom Sink","20","La Crosse","LaCrosse",43.815278,-91.230556,NA,"20-070_UWL-031",NA,-6,"19-02-20 10:48",2020,"winter","february",NA,-58.47011186,-8.706453563,0.21348957,0.038991831,"SPATIAL","p225",11.10000815,"La Crosse","Wisconsin",214,1,"Uni"
"3693","La Crosse Regional Airport (LSE) bathroom sink","20","La Crosse","LaCrosse",43.87486,-91.263547,NA,"20-070_UWL-038",NA,-6,"19-02-20 13:15",2020,"winter","february",NA,-58.37189848,-8.601057985,0.136987852,0.026822328,"SPATIAL","p225",10.4365654,"La Crosse","Wisconsin",195,1,"Uni"
"3694","Mens Bathroom 1st floor Mitchell Hall","20","La Crosse","LaCrosse",43.81479,-91.22787,NA,"20-070_UWL-009",NA,-6,"19-02-20 13:45",2020,"winter","february",NA,-58.90680969,-8.649517439,0.570254837,0.055829046,"SPATIAL","p225",10.28932982,"La Crosse","Wisconsin",214,1,"Uni"
"3695","Calebs Kitchen Sink","20","La Crosse","LaCrosse",43.816916,-91.243343,NA,"20-070_UWL-024",NA,-6,"19-02-20 15:32",2020,"winter","february",NA,-59.45102716,-8.87772994,0.352187359,0.025404845,"SPATIAL","p225",11.57081236,"La Crosse","Wisconsin",193,1,"Uni"
"3696","JRW Apt. Kitchen Faucet","20","La Crosse","LaCrosse",43.81854,-91.23702,NA,"20-070_UWL-040",NA,-6,"20-02-20 10:38",2020,"winter","february",NA,-58.82473237,-8.715151399,0.678616102,0.102896851,"SPATIAL","p225",10.89647882,"La Crosse","Wisconsin",214,1,"Uni"
"3697","Courtyard Marriott","12","Cedar City","Cedar City",37.6551,-113.08,NA,"20-141_CCUT-020",NA,-7,"20-02-20 11:15",2020,"winter","february",NA,-101.4271718,-13.76271629,0.087177437,0.014301498,"SPATIAL","p225",8.67455852,"Iron","Utah",1807,1,"Uni"
"3698","Golden Corral","12","Cedar City","Cedar City",37.654,-113.0794,NA,"20-141_CCUT-021",NA,-7,"20-02-20 11:22",2020,"winter","february",NA,-87.4686568,-7.500451559,0.071885598,0.022020064,"SPATIAL","p225",-27,"Iron","Utah",1807,1,"Uni"
"3699","Culvers","12","Cedar City","Cedar City",37.6586,-113.073,NA,"20-141_CCUT-022",NA,-7,"20-02-20 11:33",2020,"winter","february",NA,-107.2419102,-14.69857406,0.12586352,0.027992367,"SPATIAL","p225",10.34668228,"Iron","Utah",1889,1,"Uni"
"3700","Brothers Bar Womens Bathroom Sink","20","La Crosse","LaCrosse",43.81152,-91.25289,NA,"20-070_UWL-013",NA,-6,"20-02-20 20:50",2020,"winter","february",NA,-59.51549459,-8.780921743,0.125332088,0.026196893,"SPATIAL","p225",10.73187935,"Houston","Minnesota",193,1,"Uni"
"3701","Sams Kitchen Sink","20","La Crosse","LaCrosse",43.81309,-91.23628,NA,"20-070_UWL-006",NA,-6,"20-02-20 21:30",2020,"winter","february",NA,-59.52146058,-8.826300423,0.356212643,0.083031031,"SPATIAL","p225",11.0889428,"La Crosse","Wisconsin",214,1,"Uni"
"3702","Starbucks Onalaska Womens Bathroom Sink","20","La Crosse","LaCrosse",43.874969,-91.100009,NA,"20-070_UWL-019",NA,-6,"21-02-20 7:10",2020,"winter","february",NA,-58.24412715,-8.564436115,0.426001181,0.087212136,"SPATIAL","p225",10.27136177,"La Crosse","Wisconsin",230,1,"Uni"
"3703","Taylors House","20","La Crosse","LaCrosse",43.8141,-91.2244,NA,"20-070_UWL-032",NA,-6,"21-02-20 7:14",2020,"winter","february",NA,-58.72554896,-8.78172352,0.180548743,0.052327488,"SPATIAL","p225",11.5282392,"La Crosse","Wisconsin",214,1,"Uni"
"3704","Global Grounds Coffee Bathroom","20","La Crosse","LaCrosse",43.8126,-91.2286,NA,"20-070_UWL-021",NA,-6,"21-02-20 7:54",2020,"winter","february",NA,-59.37668823,-8.829855224,0.237332832,0.058859581,"SPATIAL","p225",11.26215356,"La Crosse","Wisconsin",214,1,"Uni"
"3705","Geology faculty bathroom","8","Athens","Athens",33.9486,-83.3757,NA,"20-070_Ath-001",NA,-5,"21-02-20 8:35",2020,"winter","february",NA,-22.00601245,-3.813137931,0.148248084,0.018272039,"SPATIAL","p225",8.499090998,"Clarke","Georgia",216,1,"Uni"
"3706","The Grit","8","Athens","Athens",33.96,-83.3828,NA,"20-070_Ath-002",NA,-5,"21-02-20 8:54",2020,"winter","february",NA,-23.69699824,-4.135861463,0.153216383,0.029771223,"SPATIAL","p225",9.389893464,"Clarke","Georgia",220,1,"Uni"
"3707","Whitney Dining Hall","20","La Crosse","LaCrosse",43.81665,-91.23488,NA,"20-070_UWL-026",NA,-6,"21-02-20 9:08",2020,"winter","february",NA,-58.50413755,-8.663989522,0.257952673,0.056031718,"SPATIAL","p225",10.80777863,"La Crosse","Wisconsin",214,1,"Uni"
"3708","UGA Health Science","8","Athens","Athens",33.9641,-83.4048,NA,"20-070_Ath-003",NA,-5,"21-02-20 9:55",2020,"winter","february",NA,-22.39129304,-3.918756424,0.055784564,0.041687689,"SPATIAL","p225",8.958758352,"Clarke","Georgia",220,1,"Uni"
"3709","Sams House","20","La Crosse","LaCrosse",43.805908,-91.230262,NA,"20-070_UWL-023",NA,-6,"21-02-20 9:56",2020,"winter","february",NA,-57.91380426,-8.504894584,0.206601134,0.057868396,"SPATIAL","p225",10.12535241,"La Crosse","Wisconsin",214,1,"Uni"
"3710","Bishop Park","8","Athens","Athens",33.9647,-83.4121,NA,"20-070_Ath-004",NA,-5,"21-02-20 10:03",2020,"winter","february",NA,-23.06343276,-4.106909618,0.049743416,0.0217592,"SPATIAL","p225",9.791844184,"Clarke","Georgia",220,1,"Uni"
"3711","Dunkin Donuts","20","La Crosse","LaCrosse",43.796376,-91.220379,NA,"20-070_UWL-039",NA,-6,"21-02-20 10:10",2020,"winter","february",NA,-60.2349609,-8.942977862,0.144932091,0.043423343,"SPATIAL","p225",11.308862,"La Crosse","Wisconsin",238,1,"Uni"
"3712","Sr. Sol Mexican Restaurant","8","Athens","Athens",33.966,-83.4297,NA,"20-070_Ath-005",NA,-5,"21-02-20 10:12",2020,"winter","february",NA,-21.23638764,-3.750735352,0.129041572,0.043884825,"SPATIAL","p225",8.769495176,"Clarke","Georgia",225,1,"Uni"
"3713","Georgia Square Mall","8","Athens","Athens",33.9432,-83.4676,NA,"20-070_Ath-006",NA,-5,"21-02-20 10:24",2020,"winter","february",NA,-21.70645007,-3.885881323,0.118163383,0.012695446,"SPATIAL","p225",9.380600514,"Clarke","Georgia",223,1,"Uni"
"3714","Golden Pantry","8","Athens","Athens",33.9381,-83.453,NA,"20-070_Ath-007",NA,-5,"21-02-20 10:33",2020,"winter","february",NA,-22.39343628,-4.07986515,0.115312882,0.030451022,"SPATIAL","p225",10.24548492,"Clarke","Georgia",214,1,"Uni"
"3715","Reddy Urgent Care","8","Athens","Athens",33.9181,-83.4394,NA,"20-070_Ath-008",NA,-5,"21-02-20 10:47",2020,"winter","february",NA,-20.56642756,-3.624409545,0.165278788,0.051056645,"SPATIAL","p225",8.4288488,"Clarke","Georgia",214,1,"Uni"
"3716","Freddys Frozen Custard","8","Athens","Athens",33.9149,-83.4485,NA,"20-070_Ath-009",NA,-5,"21-02-20 10:57",2020,"winter","february",NA,-20.87070443,-3.674142752,0.148380693,0.045245899,"SPATIAL","p225",8.522437586,"Clarke","Georgia",223,1,"Uni"
"3717","Quik Trip Gas Station","8","Athens","Athens",33.9072,-83.4639,NA,"20-070_Ath-010",NA,-5,"21-02-20 11:10",2020,"winter","february",NA,-20.73857451,-3.638824213,0.088234504,0.025489646,"SPATIAL","p225",8.372019194,"Oconee","Georgia",223,1,"Uni"
"3718","Race Trac","8","Athens","Athens",33.888,-83.4146,NA,"20-070_Ath-011",NA,-5,"21-02-20 11:23",2020,"winter","february",NA,-20.85197641,-3.669024073,0.318356128,0.072754469,"SPATIAL","p225",8.500216174,"Oconee","Georgia",214,1,"Uni"
"3719","Jittery Joes Coffee","8","Athens","Athens",33.8605,-83.4059,NA,"20-070_Ath-012",NA,-5,"21-02-20 11:34",2020,"winter","february",NA,-20.37358569,-3.622572149,0.064959671,0.018810617,"SPATIAL","p225",8.606991502,"Oconee","Georgia",225,1,"Uni"
"3720","Saunders Hall; UHM","2","Oahu","Oahu",21.300816,-157.818878,NA,"20-070_HNL-2019-045",NA,-10,"21-02-20 11:40",2020,"winter","february",NA,-9.773496764,-2.859075067,0.192707664,0.021786009,"SPATIAL","p225",13.09910377,NA,NA,62,1,"Uni"
"3721","Peppinos Pizza","8","Athens","Athens",33.8985,-83.3655,NA,"20-070_Ath-013",NA,-5,"21-02-20 11:49",2020,"winter","february",NA,-22.52081907,-4.106436663,0.152510508,0.021326148,"SPATIAL","p225",10.33067423,"Clarke","Georgia",197,1,"Uni"
"3722","Botanical Garden","8","Athens","Athens",33.9022,-83.3816,NA,"20-070_Ath-014",NA,-5,"21-02-20 11:57",2020,"winter","february",NA,-22.21673323,-4.065631169,0.166127856,0.039478352,"SPATIAL","p225",10.30831612,"Clarke","Georgia",201,1,"Uni"
"3723","Shell Mart","8","Athens","Athens",33.9224,-83.3789,NA,"20-070_Ath-015",NA,-5,"21-02-20 12:12",2020,"winter","february",NA,-22.27785441,-4.075616106,0.228216026,0.025396059,"SPATIAL","p225",10.32707444,"Clarke","Georgia",201,1,"Uni"
"3724","UGA Veterinary Hospital","8","Athens","Athens",33.9192,-83.3464,NA,"20-070_Ath-016",NA,-5,"21-02-20 12:38",2020,"winter","february",NA,-21.10000568,-3.820125459,0.228474841,0.030127624,"SPATIAL","p225",9.404205592,"Clarke","Georgia",212,1,"Uni"
"3725","Burger King","8","Athens","Athens",33.9241,-83.3406,NA,"20-070_Ath-017",NA,-5,"21-02-20 12:50",2020,"winter","february",NA,-18.30849864,-2.647449015,0.324233092,0.055427224,"SPATIAL","p225",2.87109348,"Clarke","Georgia",219,1,"Uni"
"3726","Dairy Queen","8","Athens","Athens",33.9514,-83.3628,NA,"20-070_Ath-018",NA,-5,"21-02-20 13:28",2020,"winter","february",NA,-24.7921732,-4.426492784,0.060828802,0.010803344,"SPATIAL","p225",10.61976907,"Clarke","Georgia",216,1,"Uni"
"3727","Trail Creek Park","8","Athens","Athens",33.9643,-83.3547,NA,"20-070_Ath-019",NA,-5,"21-02-20 13:49",2020,"winter","february",NA,-31.21213648,-5.484655069,0.192036696,0.012442053,"SPATIAL","p225",12.66510407,"Clarke","Georgia",217,1,"Uni"
"3728","Athens Technical College","8","Athens","Athens",33.9888,-83.3397,NA,"20-070_Ath-020",NA,-5,"21-02-20 14:00",2020,"winter","february",NA,-22.85964243,-4.175053107,0.226937134,0.029777145,"SPATIAL","p225",10.54078243,"Clarke","Georgia",229,1,"Uni"
"3729","Burger King","8","Athens","Athens",33.9944,-83.3369,NA,"20-070_Ath-021",NA,-5,"21-02-20 14:05",2020,"winter","february",NA,-20.76034924,-3.385868208,0.149841959,0.041433374,"SPATIAL","p225",6.326596424,"Clarke","Georgia",229,1,"Uni"
"3730","Georgia Theatre","8","Athens","Athens",33.9578,-83.3772,NA,"20-070_Ath-022",NA,-5,"21-02-20 14:24",2020,"winter","february",NA,-21.83558184,-4.00919065,0.118890436,0.046572454,"SPATIAL","p225",10.23794336,"Clarke","Georgia",216,1,"Uni"
"3731","Georgia Museum of Art","8","Athens","Athens",33.9414,-83.3704,NA,"20-070_Ath-023",NA,-5,"21-02-20 14:36",2020,"winter","february",NA,-22.08432836,-3.932684162,0.090751002,0.010433214,"SPATIAL","p225",9.377144936,"Clarke","Georgia",214,1,"Uni"
"3732","Creature Comfort Brewery","8","Athens","Athens",33.959,-83.3801,NA,"20-070_Ath-024",NA,-5,"21-02-20 15:07",2020,"winter","february",NA,-23.66723181,-4.242774128,0.131223853,0.034043667,"SPATIAL","p225",10.27496121,"Clarke","Georgia",220,1,"Uni"
"3733","Lawrence 26","14","Lawrence","Lawrence",38.956451,-95.2998517,NA,"20-070_LFK26",NA,-6,"21-02-20 18:04",2020,"winter","february",NA,-25.81717974,-4.054366693,0.16163287,0.033577968,"SPATIAL","p225",6.617753804,"Douglas","Kansas",282,1,"Multi"
"3734","Heritage Theatre","12","Cedar City","Cedar City",37.6789,-113.0603,NA,"20-141_CCUT-011",NA,-7,"22-02-20 0:00",2020,"winter","february",NA,-98.67002151,-12.7654496,0.053776771,0.009324319,"SPATIAL","p225",3.45357529,"Iron","Utah",1783,1,"Uni"
"3735","Lins Supermarket","12","Cedar City","Cedar City",37.6801,-113.0604,NA,"20-141_CCUT-012",NA,-7,"22-02-20 0:00",2020,"winter","february",NA,-94.50128478,-10.83935513,0.064577575,0.029320103,"SPATIAL","p225",-7.78644374,"Iron","Utah",1783,1,"Uni"
"3736","Mikes Tavern","12","Cedar City","Cedar City",37.6796,-113.0633,NA,"20-141_CCUT-013",NA,-7,"22-02-20 0:00",2020,"winter","february",NA,-100.2699842,-13.02347517,0.106165332,0.018001267,"SPATIAL","p225",3.91781716,"Iron","Utah",1783,1,"Uni"
"3737","Lawrence 30","14","Lawrence","Lawrence",38.979454,-95.2784077,NA,"20-070_LFK30",NA,-6,"22-02-20 10:44",2020,"winter","february",NA,-25.64125012,-4.047157352,0.131270758,0.030302444,"SPATIAL","p225",6.736008696,"Douglas","Kansas",298,1,"Multi"
"3738","Maverik Gas","12","Cedar City","Cedar City",37.6735,-113.0622,NA,"20-141_CCUT-029",NA,-7,"22-02-20 19:32",2020,"winter","february",NA,-103.7685716,-14.18495143,0.113716742,0.015695882,"SPATIAL","p225",9.71103984,"Iron","Utah",1783,1,"Uni"
"3739","Ace Hardware","12","Cedar City","Cedar City",37.6742,-113.0602,NA,"20-141_CCUT-030",NA,-7,"22-02-20 19:41",2020,"winter","february",NA,-103.5446385,-14.18726372,0.084829685,0.027388586,"SPATIAL","p225",9.95347126,"Iron","Utah",1783,1,"Uni"
